episode_id,agent,maze,total_steps,final_score,foods_eaten,died,avg_dist_to_food,direction_changes,dead_end_entries,path_optimality,steps_per_food
1579,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,25.5625,176,0,1.0,64.52
1580,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,24.8645,190,0,1.0,55.56
1581,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.0795,198,0,1.0,57.14
1582,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,23.993,179,0,1.0,62.5
1583,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,25.1455,190,0,1.0,57.14
1584,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,21.8555,192,0,1.0,51.28
1585,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,24.9195,175,0,1.0,51.28
1586,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,26.9245,185,0,1.0,58.82
1587,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.3195,179,0,1.0,57.14
1588,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,23.1845,174,0,1.0,57.14
1589,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,23.0795,193,0,1.0,54.05
1590,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,24.557,178,0,1.0,55.56
1591,GreedyBestFirst,Maze3_medium.txt,2000,270,27,0,26.3085,178,0,1.0,74.07
1592,GreedyBestFirst,Maze3_medium.txt,2000,410,41,0,21.263,180,0,1.0,48.78
1593,GreedyBestFirst,Maze3_medium.txt,2000,280,28,0,24.0835,189,0,1.0,71.43
1594,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,21.7925,184,0,1.0,57.14
1595,GreedyBestFirst,Maze3_medium.txt,2000,280,28,0,26.6215,181,0,1.0,71.43
1596,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,23.6895,180,0,1.0,52.63
1597,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,25.2005,177,0,1.0,58.82
1598,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,25.8055,176,0,1.0,64.52
1599,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,23.0665,177,0,1.0,62.5
1600,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,24.602,169,0,1.0,60.61
1601,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1602,GreedyBestFirst,Maze4_hard.txt,391,40,4,0,33.7647,51,0,1.0,97.75
1603,GreedyBestFirst,Maze4_hard.txt,215,30,3,0,31.2977,22,0,1.0,71.67
1604,GreedyBestFirst,Maze4_hard.txt,1105,100,10,0,24.667,156,0,1.0,110.5
1605,GreedyBestFirst,Maze4_hard.txt,2000,210,21,0,23.2285,309,0,1.0,95.24
1606,GreedyBestFirst,Maze4_hard.txt,398,40,4,0,34.6055,34,0,1.0,99.5
1607,GreedyBestFirst,Maze4_hard.txt,1459,150,15,0,20.9253,269,0,1.0,97.27
1608,GreedyBestFirst,Maze4_hard.txt,1919,160,16,0,29.4857,266,0,1.0,119.94
1609,GreedyBestFirst,Maze4_hard.txt,2000,170,17,0,28.015,309,0,1.0,117.65
1610,GreedyBestFirst,Maze4_hard.txt,121,20,2,0,28.5702,19,0,1.0,60.5
1611,GreedyBestFirst,Maze4_hard.txt,553,100,10,0,21.3128,106,0,1.0,55.3
1612,GreedyBestFirst,Maze4_hard.txt,232,20,2,0,26.4871,34,0,1.0,116.0
1613,GreedyBestFirst,Maze4_hard.txt,322,30,3,0,26.5435,33,0,1.0,107.33
1614,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1615,GreedyBestFirst,Maze4_hard.txt,479,40,4,0,23.0355,68,0,1.0,119.75
1616,GreedyBestFirst,Maze4_hard.txt,371,20,2,0,24.1725,42,0,1.0,185.5
1617,GreedyBestFirst,Maze4_hard.txt,867,70,7,0,23.5571,149,0,1.0,123.86
1618,GreedyBestFirst,Maze4_hard.txt,204,10,1,0,27.0784,17,0,1.0,204.0
1619,GreedyBestFirst,Maze4_hard.txt,472,30,3,0,31.0445,52,0,1.0,157.33
1620,GreedyBestFirst,Maze4_hard.txt,233,10,1,0,22.1416,18,0,1.0,233.0
1621,GreedyBestFirst,Maze4_hard.txt,1880,200,20,0,23.9383,276,0,1.0,94.0
1622,GreedyBestFirst,Maze4_hard.txt,1184,80,8,0,27.4561,164,0,1.0,148.0
1623,GreedyBestFirst,Maze4_hard.txt,1274,130,13,0,22.9804,201,0,1.0,98.0
1624,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,24.908,327,0,1.0,100.0
1625,GreedyBestFirst,Maze4_hard.txt,259,40,4,0,27.583,45,0,1.0,64.75
1626,GreedyBestFirst,Maze4_hard.txt,1000,80,8,0,28.636,134,0,1.0,125.0
1627,GreedyBestFirst,Maze4_hard.txt,55,10,1,0,20.9091,9,0,1.0,55.0
1628,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1629,GreedyBestFirst,Maze4_hard.txt,323,30,3,0,24.356,52,0,1.0,107.67
1630,GreedyBestFirst,Maze4_hard.txt,200,20,2,0,22.325,34,0,1.0,100.0
1631,GreedyBestFirst,Maze4_hard.txt,1256,110,11,0,26.6019,174,0,1.0,114.18
1632,GreedyBestFirst,Maze4_hard.txt,383,40,4,0,33.0496,61,0,1.0,95.75
1633,GreedyBestFirst,Maze4_hard.txt,1485,90,9,0,28.5717,183,0,1.0,165.0
1634,GreedyBestFirst,Maze4_hard.txt,2000,150,15,0,31.269,264,0,1.0,133.33
1635,GreedyBestFirst,Maze4_hard.txt,452,50,5,0,25.542,78,0,1.0,90.4
1636,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1637,GreedyBestFirst,Maze4_hard.txt,126,10,1,0,24.9286,28,0,1.0,126.0
1638,GreedyBestFirst,Maze4_hard.txt,1238,100,10,0,32.9443,175,0,1.0,123.8
1639,GreedyBestFirst,Maze4_hard.txt,1876,200,20,0,25.2377,312,0,1.0,93.8
1640,GreedyBestFirst,Maze4_hard.txt,139,10,1,0,36.2446,20,0,1.0,139.0
1641,GreedyBestFirst,Maze4_hard.txt,291,20,2,0,26.0756,44,0,1.0,145.5
1642,GreedyBestFirst,Maze4_hard.txt,1043,100,10,0,26.2052,143,0,1.0,104.3
1643,GreedyBestFirst,Maze4_hard.txt,108,30,3,0,25.6389,15,0,1.0,36.0
1644,GreedyBestFirst,Maze4_hard.txt,302,20,2,0,25.7285,30,0,1.0,151.0
1645,GreedyBestFirst,Maze4_hard.txt,400,30,3,0,29.8275,74,0,1.0,133.33
1646,GreedyBestFirst,Maze4_hard.txt,250,20,2,0,27.296,37,0,1.0,125.0
1647,GreedyBestFirst,Maze4_hard.txt,668,80,8,0,26.5913,119,0,1.0,83.5
1648,GreedyBestFirst,Maze4_hard.txt,866,110,11,0,23.2933,160,0,1.0,78.73
1649,GreedyBestFirst,Maze4_hard.txt,1230,110,11,0,23.561,185,0,1.0,111.82
1650,GreedyBestFirst,Maze4_hard.txt,1208,110,11,0,29.1258,132,0,1.0,109.82
1651,GreedyBestFirst,Maze4_hard.txt,1628,190,19,0,26.2862,240,0,1.0,85.68
1652,GreedyBestFirst,Maze4_hard.txt,1193,120,12,0,24.347,182,0,1.0,99.42
1653,GreedyBestFirst,Maze4_hard.txt,1962,170,17,0,27.3017,237,0,1.0,115.41
1654,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,25.9735,290,0,1.0,100.0
1655,GreedyBestFirst,Maze4_hard.txt,610,60,6,0,34.6459,89,0,1.0,101.67
1656,GreedyBestFirst,Maze4_hard.txt,428,30,3,0,24.7126,49,0,1.0,142.67
1657,GreedyBestFirst,Maze4_hard.txt,252,30,3,0,21.2103,45,0,1.0,84.0
1658,GreedyBestFirst,Maze4_hard.txt,1769,160,16,0,26.0204,301,0,1.0,110.56
1659,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,26.241,287,0,1.0,100.0
1660,GreedyBestFirst,Maze4_hard.txt,1327,100,10,0,29.6707,129,0,1.0,132.7
1661,GreedyBestFirst,Maze4_hard.txt,554,90,9,0,21.2256,94,0,1.0,61.56
1662,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1663,GreedyBestFirst,Maze4_hard.txt,937,100,10,0,30.1505,137,0,1.0,93.7
1664,GreedyBestFirst,Maze4_hard.txt,385,20,2,0,27.1506,45,0,1.0,192.5
1665,GreedyBestFirst,Maze4_hard.txt,319,40,4,0,21.8934,53,0,1.0,79.75
1666,GreedyBestFirst,Maze4_hard.txt,1175,120,12,0,25.6043,182,0,1.0,97.92
1667,GreedyBestFirst,Maze4_hard.txt,317,50,5,0,19.1009,68,0,1.0,63.4
1668,GreedyBestFirst,Maze4_hard.txt,755,70,7,0,28.2159,122,0,1.0,107.86
1669,GreedyBestFirst,Maze4_hard.txt,987,80,8,0,29.6261,122,0,1.0,123.38
1670,GreedyBestFirst,Maze4_hard.txt,1776,200,20,0,23.9257,275,0,1.0,88.8
1671,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,28.32,314,0,1.0,100.0
1672,GreedyBestFirst,Maze4_hard.txt,2000,140,14,0,30.1695,236,0,1.0,142.86
1673,GreedyBestFirst,Maze4_hard.txt,289,20,2,0,30.9031,40,0,1.0,144.5
1674,GreedyBestFirst,Maze4_hard.txt,1478,120,12,0,25.1461,178,0,1.0,123.17
1675,GreedyBestFirst,Maze4_hard.txt,2000,180,18,0,26.5035,286,0,1.0,111.11
1676,GreedyBestFirst,Maze4_hard.txt,972,70,7,0,35.7778,99,0,1.0,138.86
1677,GreedyBestFirst,Maze4_hard.txt,583,40,4,0,33.446,67,0,1.0,145.75
1678,GreedyBestFirst,Maze4_hard.txt,227,40,4,0,18.6432,40,0,1.0,56.75
1679,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1680,GreedyBestFirst,Maze4_hard.txt,1327,120,12,0,28.4898,187,0,1.0,110.58
1681,GreedyBestFirst,Maze4_hard.txt,237,40,4,0,23.0,35,0,1.0,59.25
1682,GreedyBestFirst,Maze4_hard.txt,1741,150,15,0,28.0775,248,0,1.0,116.07
1683,GreedyBestFirst,Maze4_hard.txt,64,10,1,0,32.5,9,0,1.0,64.0
1684,GreedyBestFirst,Maze4_hard.txt,2000,180,18,0,30.9615,288,0,1.0,111.11
1685,GreedyBestFirst,Maze4_hard.txt,1172,120,12,0,28.3541,138,0,1.0,97.67
1686,GreedyBestFirst,Maze4_hard.txt,250,20,2,0,22.58,25,0,1.0,125.0
1687,GreedyBestFirst,Maze4_hard.txt,461,20,2,0,39.1388,46,0,1.0,230.5
1688,GreedyBestFirst,Maze4_hard.txt,320,40,4,0,20.2344,50,0,1.0,80.0
1689,GreedyBestFirst,Maze4_hard.txt,167,30,3,0,18.5629,34,0,1.0,55.67
1690,GreedyBestFirst,Maze4_hard.txt,214,20,2,0,29.271,18,0,1.0,107.0
1691,GreedyBestFirst,Maze4_hard.txt,1222,100,10,0,28.8118,174,0,1.0,122.2
1692,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1693,GreedyBestFirst,Maze4_hard.txt,878,80,8,0,25.6834,141,0,1.0,109.75
1694,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1695,GreedyBestFirst,Maze4_hard.txt,1688,170,17,0,27.0658,236,0,1.0,99.29
1696,GreedyBestFirst,Maze4_hard.txt,778,70,7,0,23.865,126,0,1.0,111.14
1697,GreedyBestFirst,Maze4_hard.txt,291,30,3,0,21.7663,51,0,1.0,97.0
1698,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1699,GreedyBestFirst,Maze4_hard.txt,483,50,5,0,18.4493,91,0,1.0,96.6
1700,GreedyBestFirst,Maze4_hard.txt,749,70,7,0,28.1202,81,0,1.0,107.0
1701,GreedyBestFirst,Maze4_hard.txt,463,50,5,0,30.1814,76,0,1.0,92.6
1702,GreedyBestFirst,Maze4_hard.txt,1711,140,14,0,27.7148,226,0,1.0,122.21
1703,GreedyBestFirst,Maze4_hard.txt,1500,130,13,0,28.7833,200,0,1.0,115.38
1704,GreedyBestFirst,Maze4_hard.txt,1780,140,14,0,25.4449,277,0,1.0,127.14
1705,GreedyBestFirst,Maze4_hard.txt,62,10,1,0,25.1129,9,0,1.0,62.0
1706,GreedyBestFirst,Maze4_hard.txt,596,60,6,0,24.1611,84,0,1.0,99.33
1707,GreedyBestFirst,Maze4_hard.txt,1287,150,15,0,24.4577,184,0,1.0,85.8
1708,GreedyBestFirst,Maze4_hard.txt,695,80,8,0,26.5813,86,0,1.0,86.88
1709,GreedyBestFirst,Maze4_hard.txt,1066,110,11,0,27.7683,119,0,1.0,96.91
1710,GreedyBestFirst,Maze4_hard.txt,641,50,5,0,29.6271,82,0,1.0,128.2
1711,GreedyBestFirst,Maze4_hard.txt,145,10,1,0,23.0,28,0,1.0,145.0
1712,GreedyBestFirst,Maze4_hard.txt,560,50,5,0,25.6482,88,0,1.0,112.0
1713,GreedyBestFirst,Maze4_hard.txt,169,20,2,0,30.6923,30,0,1.0,84.5
1714,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1715,GreedyBestFirst,Maze4_hard.txt,728,50,5,0,36.033,87,0,1.0,145.6
1716,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1717,GreedyBestFirst,Maze4_hard.txt,2000,180,18,0,26.1075,255,0,1.0,111.11
1718,GreedyBestFirst,Maze4_hard.txt,320,40,4,0,24.0406,58,0,1.0,80.0
1719,GreedyBestFirst,Maze4_hard.txt,1258,80,8,0,30.3196,165,0,1.0,157.25
1720,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1721,GreedyBestFirst,Maze4_hard.txt,17,10,1,0,9.0,4,0,1.0,17.0
1722,GreedyBestFirst,Maze4_hard.txt,2000,140,14,0,29.7885,269,0,1.0,142.86
1723,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1724,GreedyBestFirst,Maze4_hard.txt,262,30,3,0,23.6718,50,0,1.0,87.33
1725,GreedyBestFirst,Maze4_hard.txt,1743,140,14,0,30.3626,181,0,1.0,124.5
1726,GreedyBestFirst,Maze4_hard.txt,330,40,4,0,19.503,60,0,1.0,82.5
1727,GreedyBestFirst,Maze4_hard.txt,301,20,2,0,22.495,20,0,1.0,150.5
1728,GreedyBestFirst,Maze4_hard.txt,2000,150,15,0,33.173,245,0,1.0,133.33
1729,GreedyBestFirst,Maze4_hard.txt,910,80,8,0,28.6747,103,0,1.0,113.75
1730,GreedyBestFirst,Maze4_hard.txt,45,10,1,0,11.3111,11,0,1.0,45.0
1731,GreedyBestFirst,Maze4_hard.txt,2000,150,15,0,27.7895,252,0,1.0,133.33
1732,GreedyBestFirst,Maze4_hard.txt,2000,150,15,0,29.9735,238,0,1.0,133.33
1733,GreedyBestFirst,Maze4_hard.txt,540,70,7,0,25.6944,97,0,1.0,77.14
1734,GreedyBestFirst,Maze4_hard.txt,579,90,9,0,26.5924,66,0,1.0,64.33
1735,GreedyBestFirst,Maze4_hard.txt,128,30,3,0,17.6484,26,0,1.0,42.67
1736,GreedyBestFirst,Maze4_hard.txt,159,20,2,0,19.7862,34,0,1.0,79.5
1737,GreedyBestFirst,Maze4_hard.txt,261,40,4,0,19.2337,60,0,1.0,65.25
1738,GreedyBestFirst,Maze4_hard.txt,527,70,7,0,19.0569,60,0,1.0,75.29
1739,GreedyBestFirst,Maze4_hard.txt,76,20,2,0,11.2632,13,0,1.0,38.0
1740,GreedyBestFirst,Maze4_hard.txt,1879,180,18,0,27.1884,227,0,1.0,104.39
1741,GreedyBestFirst,Maze4_hard.txt,1439,110,11,0,28.7776,205,0,1.0,130.82
1742,GreedyBestFirst,Maze4_hard.txt,1589,100,10,0,29.2146,173,0,1.0,158.9
1743,GreedyBestFirst,Maze4_hard.txt,65,10,1,0,25.0,10,0,1.0,65.0
1744,GreedyBestFirst,Maze4_hard.txt,840,80,8,0,34.0095,110,0,1.0,105.0
1745,GreedyBestFirst,Maze4_hard.txt,1199,160,16,0,25.5196,177,0,1.0,74.94
1746,GreedyBestFirst,Maze4_hard.txt,472,50,5,0,20.7225,36,0,1.0,94.4
1747,GreedyBestFirst,Maze4_hard.txt,1511,170,17,0,27.2224,226,0,1.0,88.88
1748,GreedyBestFirst,Maze4_hard.txt,668,50,5,0,28.5045,74,0,1.0,133.6
1749,GreedyBestFirst,Maze4_hard.txt,1235,120,12,0,27.0834,204,0,1.0,102.92
1750,GreedyBestFirst,Maze4_hard.txt,839,100,10,0,24.758,124,0,1.0,83.9
1751,GreedyBestFirst,Maze4_hard.txt,123,20,2,0,16.9431,30,0,1.0,61.5
1752,GreedyBestFirst,Maze4_hard.txt,1025,80,8,0,27.4946,122,0,1.0,128.12
1753,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1754,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1755,GreedyBestFirst,Maze4_hard.txt,1063,110,11,0,27.1402,159,0,1.0,96.64
1756,GreedyBestFirst,Maze4_hard.txt,2000,250,25,0,26.8835,303,0,1.0,80.0
1757,GreedyBestFirst,Maze4_hard.txt,359,20,2,0,24.2396,43,0,1.0,179.5
1758,GreedyBestFirst,Maze4_hard.txt,1214,120,12,0,30.1837,156,0,1.0,101.17
1759,GreedyBestFirst,Maze4_hard.txt,74,10,1,0,10.9595,20,0,1.0,74.0
1760,GreedyBestFirst,Maze4_hard.txt,325,30,3,0,31.6431,27,0,1.0,108.33
1761,GreedyBestFirst,Maze4_hard.txt,208,10,1,0,28.1154,18,0,1.0,208.0
1762,GreedyBestFirst,Maze4_hard.txt,463,40,4,0,31.7322,74,0,1.0,115.75
1763,GreedyBestFirst,Maze4_hard.txt,299,30,3,0,22.8763,59,0,1.0,99.67
1764,GreedyBestFirst,Maze4_hard.txt,537,40,4,0,27.2197,74,0,1.0,134.25
1765,GreedyBestFirst,Maze4_hard.txt,2000,160,16,0,27.628,309,0,1.0,125.0
1766,GreedyBestFirst,Maze4_hard.txt,951,70,7,0,31.9422,117,0,1.0,135.86
1767,GreedyBestFirst,Maze4_hard.txt,213,10,1,0,22.8216,17,0,1.0,213.0
1768,GreedyBestFirst,Maze4_hard.txt,259,20,2,0,30.2857,30,0,1.0,129.5
1769,GreedyBestFirst,Maze4_hard.txt,549,80,8,0,23.7577,90,0,1.0,68.62
1770,GreedyBestFirst,Maze4_hard.txt,982,100,10,0,25.1762,166,0,1.0,98.2
1771,GreedyBestFirst,Maze4_hard.txt,61,10,1,0,23.1967,10,0,1.0,61.0
1772,GreedyBestFirst,Maze4_hard.txt,345,40,4,0,32.3043,56,0,1.0,86.25
1773,GreedyBestFirst,Maze4_hard.txt,507,60,6,0,28.2189,67,0,1.0,84.5
1774,GreedyBestFirst,Maze4_hard.txt,367,30,3,0,26.9319,41,0,1.0,122.33
1775,GreedyBestFirst,Maze4_hard.txt,1486,110,11,0,26.6871,164,0,1.0,135.09
1776,GreedyBestFirst,Maze4_hard.txt,653,70,7,0,26.3446,110,0,1.0,93.29
1777,GreedyBestFirst,Maze4_hard.txt,282,30,3,0,31.8298,34,0,1.0,94.0
1778,GreedyBestFirst,Maze4_hard.txt,562,60,6,0,31.3915,91,0,1.0,93.67
1779,GreedyBestFirst,Maze4_hard.txt,2000,160,16,0,28.7855,327,0,1.0,125.0
1780,GreedyBestFirst,Maze4_hard.txt,1082,110,11,0,26.6266,154,0,1.0,98.36
1781,GreedyBestFirst,Maze4_hard.txt,542,50,5,0,22.8044,50,0,1.0,108.4
1782,GreedyBestFirst,Maze4_hard.txt,76,10,1,0,38.5,10,0,1.0,76.0
1783,GreedyBestFirst,Maze4_hard.txt,316,30,3,0,21.9589,40,0,1.0,105.33
1784,GreedyBestFirst,Maze4_hard.txt,325,30,3,0,26.6554,46,0,1.0,108.33
1785,GreedyBestFirst,Maze4_hard.txt,200,20,2,0,13.615,44,0,1.0,100.0
1786,GreedyBestFirst,Maze4_hard.txt,186,40,4,0,20.3118,36,0,1.0,46.5
1787,GreedyBestFirst,Maze4_hard.txt,161,40,4,0,17.2298,39,0,1.0,40.25
1788,GreedyBestFirst,Maze4_hard.txt,236,10,1,0,22.0932,18,0,1.0,236.0
1789,GreedyBestFirst,Maze4_hard.txt,202,20,2,0,31.4653,31,0,1.0,101.0
1790,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1791,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,28.046,295,0,1.0,100.0
1792,GreedyBestFirst,Maze4_hard.txt,2000,240,24,0,28.827,289,0,1.0,83.33
1793,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0
1794,GreedyBestFirst,Maze4_hard.txt,900,80,8,0,19.9889,139,0,1.0,112.5
1795,GreedyBestFirst,Maze4_hard.txt,535,60,6,0,28.6019,79,0,1.0,89.17
1796,GreedyBestFirst,Maze4_hard.txt,1030,80,8,0,27.2272,109,0,1.0,128.75
1797,GreedyBestFirst,Maze4_hard.txt,188,10,1,0,28.8191,15,0,1.0,188.0
1798,GreedyBestFirst,Maze4_hard.txt,149,10,1,0,23.3893,28,0,1.0,149.0
1799,GreedyBestFirst,Maze4_hard.txt,231,30,3,0,28.355,47,0,1.0,77.0
1800,GreedyBestFirst,Maze4_hard.txt,2000,170,17,0,27.1275,235,0,1.0,117.65
1801,GreedyBestFirst,Maze5_dense.txt,2000,80,8,0,29.911,146,0,1.0,250.0
1802,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1803,GreedyBestFirst,Maze5_dense.txt,361,20,2,0,17.4598,27,0,1.0,180.5
1804,GreedyBestFirst,Maze5_dense.txt,458,20,2,0,28.6681,30,0,1.0,229.0
1805,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1806,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1807,GreedyBestFirst,Maze5_dense.txt,1020,40,4,0,31.401,76,0,1.0,255.0
1808,GreedyBestFirst,Maze5_dense.txt,605,20,2,0,33.7769,43,0,1.0,302.5
1809,GreedyBestFirst,Maze5_dense.txt,628,30,3,0,29.664,57,0,1.0,209.33
1810,GreedyBestFirst,Maze5_dense.txt,525,30,3,0,32.2,35,0,1.0,175.0
1811,GreedyBestFirst,Maze5_dense.txt,2000,90,9,0,28.0725,159,0,1.0,222.22
1812,GreedyBestFirst,Maze5_dense.txt,473,40,4,0,29.7294,37,0,1.0,118.25
1813,GreedyBestFirst,Maze5_dense.txt,1111,40,4,0,32.0441,84,0,1.0,277.75
1814,GreedyBestFirst,Maze5_dense.txt,1731,90,9,0,32.7412,134,0,1.0,192.33
1815,GreedyBestFirst,Maze5_dense.txt,695,60,6,0,21.7338,57,0,1.0,115.83
1816,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1817,GreedyBestFirst,Maze5_dense.txt,117,20,2,0,19.1197,7,0,1.0,58.5
1818,GreedyBestFirst,Maze5_dense.txt,980,50,5,0,32.0673,77,0,1.0,196.0
1819,GreedyBestFirst,Maze5_dense.txt,769,30,3,0,30.8231,50,0,1.0,256.33
1820,GreedyBestFirst,Maze5_dense.txt,938,60,6,0,30.1535,66,0,1.0,156.33
1821,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1822,GreedyBestFirst,Maze5_dense.txt,2000,100,10,0,34.252,151,0,1.0,200.0
1823,GreedyBestFirst,Maze5_dense.txt,97,20,2,0,19.6804,6,0,1.0,48.5
1824,GreedyBestFirst,Maze5_dense.txt,70,10,1,0,32.1571,3,0,1.0,70.0
1825,GreedyBestFirst,Maze5_dense.txt,357,30,3,0,28.3445,28,0,1.0,119.0
1826,GreedyBestFirst,Maze5_dense.txt,786,60,6,0,23.6705,66,0,1.0,131.0
1827,GreedyBestFirst,Maze5_dense.txt,2000,80,8,0,46.1345,141,0,1.0,250.0
1828,GreedyBestFirst,Maze5_dense.txt,385,30,3,0,24.8104,25,0,1.0,128.33
1829,GreedyBestFirst,Maze5_dense.txt,435,30,3,0,27.6897,32,0,1.0,145.0
1830,GreedyBestFirst,Maze5_dense.txt,231,20,2,0,16.9437,23,0,1.0,115.5
1831,GreedyBestFirst,Maze5_dense.txt,2000,50,5,0,31.5855,160,0,1.0,400.0
1832,GreedyBestFirst,Maze5_dense.txt,215,10,1,0,23.3209,14,0,1.0,215.0
1833,GreedyBestFirst,Maze5_dense.txt,2000,50,5,0,40.9405,166,0,1.0,400.0
1834,GreedyBestFirst,Maze5_dense.txt,2000,80,8,0,31.372,150,0,1.0,250.0
1835,GreedyBestFirst,Maze5_dense.txt,929,40,4,0,39.2562,62,0,1.0,232.25
1836,GreedyBestFirst,Maze5_dense.txt,366,10,1,0,37.6803,25,0,1.0,366.0
1837,GreedyBestFirst,Maze5_dense.txt,2000,70,7,0,39.17,142,0,1.0,285.71
1838,GreedyBestFirst,Maze5_dense.txt,399,30,3,0,28.7895,30,0,1.0,133.0
1839,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1840,GreedyBestFirst,Maze5_dense.txt,47,10,1,0,19.0213,4,0,1.0,47.0
1841,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1842,GreedyBestFirst,Maze5_dense.txt,2000,120,12,0,30.2815,133,0,1.0,166.67
1843,GreedyBestFirst,Maze5_dense.txt,1081,30,3,0,40.2322,84,0,1.0,360.33
1844,GreedyBestFirst,Maze5_dense.txt,2000,100,10,0,28.804,158,0,1.0,200.0
1845,GreedyBestFirst,Maze5_dense.txt,1825,50,5,0,38.1874,114,0,1.0,365.0
1846,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1847,GreedyBestFirst,Maze5_dense.txt,345,20,2,0,29.1101,20,0,1.0,172.5
1848,GreedyBestFirst,Maze5_dense.txt,2000,100,10,0,30.7475,157,0,1.0,200.0
1849,GreedyBestFirst,Maze5_dense.txt,217,10,1,0,29.9954,15,0,1.0,217.0
1850,GreedyBestFirst,Maze5_dense.txt,1733,60,6,0,32.3555,127,0,1.0,288.83
1851,GreedyBestFirst,Maze5_dense.txt,143,10,1,0,14.6294,17,0,1.0,143.0
1852,GreedyBestFirst,Maze5_dense.txt,2000,50,5,0,42.251,158,0,1.0,400.0
1853,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1854,GreedyBestFirst,Maze5_dense.txt,483,20,2,0,39.0104,27,0,1.0,241.5
1855,GreedyBestFirst,Maze5_dense.txt,150,10,1,0,37.7667,7,0,1.0,150.0
1856,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1857,GreedyBestFirst,Maze5_dense.txt,731,40,4,0,32.9384,53,0,1.0,182.75
1858,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1859,GreedyBestFirst,Maze5_dense.txt,363,20,2,0,24.5785,24,0,1.0,181.5
1860,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
1861,GreedyBestFirst,Maze5_dense.txt,0,0,0,0,0.0,0,0,0.0,0.0
