episode_id,agent,maze,total_steps,final_score,foods_eaten,died,avg_dist_to_food,direction_changes,dead_end_entries,path_optimality,steps_per_food,cluster,tsne_x,tsne_y
1534,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,24.804,183,0,1.0,58.82,0,21.752735,68.36517
1535,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,21.806,189,0,1.0,54.05,0,44.46691,56.361244
1536,GreedyBestFirst,Maze3_medium.txt,2000,420,42,0,21.5315,188,0,1.0,47.62,0,46.59496,44.0812
1537,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,23.771,190,0,1.0,64.52,0,20.64467,75.44671
1538,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,23.2695,190,0,1.0,60.61,0,23.203712,75.88758
1539,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,25.1375,163,0,1.0,60.61,0,7.095094,63.862686
1540,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,23.2315,175,0,1.0,55.56,0,28.549395,67.76668
1541,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,22.387,198,0,1.0,51.28,0,41.5485,54.089817
1542,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,23.3255,189,0,1.0,55.56,0,40.95835,59.7877
1543,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,24.9245,174,0,1.0,58.82,0,20.15214,68.05398
1544,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,22.0485,211,0,1.0,57.14,0,43.877728,62.22177
1545,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,25.2445,178,0,1.0,62.5,0,14.771546,72.315575
1546,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,23.272,184,0,1.0,60.61,0,22.380287,75.89617
1547,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,25.547,182,0,1.0,55.56,0,20.004324,59.539608
1548,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,22.482,175,0,1.0,60.61,0,20.03819,77.98667
1549,GreedyBestFirst,Maze3_medium.txt,2000,400,40,0,22.9925,184,0,1.0,50.0,0,37.12911,46.489273
1550,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,23.1515,171,0,1.0,52.63,0,32.877827,43.264774
1551,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,24.243,177,0,1.0,64.52,0,16.728737,74.92028
1552,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,24.1525,184,0,1.0,64.52,0,19.207697,75.11914
1553,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,25.929,173,0,1.0,64.52,0,12.509955,72.22994
1554,GreedyBestFirst,Maze3_medium.txt,2000,290,29,0,23.0445,182,0,1.0,68.97,0,16.401768,77.53439
1555,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,23.189,170,0,1.0,58.82,0,27.120794,69.46791
1556,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,24.9505,173,0,1.0,64.52,0,14.617386,73.78109
1557,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,23.141,167,0,1.0,58.82,0,27.139557,69.66036
1558,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,24.6035,178,0,1.0,62.5,0,16.656311,73.3529
1559,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,23.724,170,0,1.0,52.63,0,31.824415,43.765095
1560,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,26.194,171,0,1.0,60.61,0,10.604419,69.24266
1561,GreedyBestFirst,Maze3_medium.txt,2000,420,42,0,20.104,199,0,1.0,47.62,0,48.447426,46.623737
1562,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,23.6035,173,0,1.0,51.28,0,32.99638,44.568073
1563,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,22.822,186,0,1.0,55.56,0,40.482086,58.80208
1564,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,25.404,182,0,1.0,54.05,0,21.276316,56.95979
1565,GreedyBestFirst,Maze3_medium.txt,2000,300,30,0,25.0025,174,0,1.0,66.67,0,14.196732,74.575806
1566,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,21.7735,183,0,1.0,54.05,0,45.287083,56.13509
1567,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,24.339,190,0,1.0,55.56,0,30.138693,61.679348
1568,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,22.8785,188,0,1.0,54.05,0,41.533054,58.0844
1569,GreedyBestFirst,Maze3_medium.txt,2000,400,40,0,22.401,190,0,1.0,50.0,0,42.632633,53.02553
1570,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,20.388,187,0,1.0,52.63,0,46.906452,50.15952
1571,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,22.055,185,0,1.0,57.14,0,45.823452,57.981663
1572,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,22.6475,197,0,1.0,52.63,0,41.418854,54.764484
1573,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,23.7105,189,0,1.0,60.61,0,22.93603,75.15416
1574,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,23.745,176,0,1.0,58.82,0,26.589352,67.983475
1575,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.1035,185,0,1.0,57.14,0,29.381067,64.4391
1576,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,23.4265,196,0,1.0,60.61,0,24.413548,75.73664
1577,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,25.4665,182,0,1.0,54.05,0,21.10696,56.969418
1578,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,23.933,177,0,1.0,55.56,0,26.300371,65.325806
1579,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,25.5625,176,0,1.0,64.52,0,13.38745,72.70594
1580,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,24.8645,190,0,1.0,55.56,0,29.477888,60.590153
1581,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.0795,198,0,1.0,57.14,0,32.436844,60.92836
1582,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,23.993,179,0,1.0,62.5,0,18.06789,74.94608
1583,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,25.1455,190,0,1.0,57.14,0,28.977108,60.84369
1584,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,21.8555,192,0,1.0,51.28,0,42.88067,53.941772
1585,GreedyBestFirst,Maze3_medium.txt,2000,390,39,0,24.9195,175,0,1.0,51.28,0,24.650011,43.945915
1586,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,26.9245,185,0,1.0,58.82,0,12.696466,68.21019
1587,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,24.3195,179,0,1.0,57.14,0,23.431595,66.85069
1588,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,23.1845,174,0,1.0,57.14,0,27.86018,68.28417
1589,GreedyBestFirst,Maze3_medium.txt,2000,370,37,0,23.0795,193,0,1.0,54.05,0,42.180016,58.928326
1590,GreedyBestFirst,Maze3_medium.txt,2000,360,36,0,24.557,178,0,1.0,55.56,0,23.600588,65.618645
1591,GreedyBestFirst,Maze3_medium.txt,2000,270,27,0,26.3085,178,0,1.0,74.07,0,10.745004,75.08914
1592,GreedyBestFirst,Maze3_medium.txt,2000,410,41,0,21.263,180,0,1.0,48.78,0,42.431206,43.649124
1593,GreedyBestFirst,Maze3_medium.txt,2000,280,28,0,24.0835,189,0,1.0,71.43,0,14.627394,77.68514
1594,GreedyBestFirst,Maze3_medium.txt,2000,350,35,0,21.7925,184,0,1.0,57.14,0,45.881397,57.855213
1595,GreedyBestFirst,Maze3_medium.txt,2000,280,28,0,26.6215,181,0,1.0,71.43,0,10.4053,75.153854
1596,GreedyBestFirst,Maze3_medium.txt,2000,380,38,0,23.6895,180,0,1.0,52.63,0,34.232193,47.517685
1597,GreedyBestFirst,Maze3_medium.txt,2000,340,34,0,25.2005,177,0,1.0,58.82,0,20.445135,67.72062
1598,GreedyBestFirst,Maze3_medium.txt,2000,310,31,0,25.8055,176,0,1.0,64.52,0,12.939519,72.42548
1599,GreedyBestFirst,Maze3_medium.txt,2000,320,32,0,23.0665,177,0,1.0,62.5,0,19.198366,77.40445
1600,GreedyBestFirst,Maze3_medium.txt,2000,330,33,0,24.602,169,0,1.0,60.61,0,17.847439,70.48629
1601,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1602,GreedyBestFirst,Maze4_hard.txt,391,40,4,0,33.7647,51,0,1.0,97.75,1,-35.90634,1.0329801
1603,GreedyBestFirst,Maze4_hard.txt,215,30,3,0,31.2977,22,0,1.0,71.67,1,-33.818554,-7.244226
1604,GreedyBestFirst,Maze4_hard.txt,1105,100,10,0,24.667,156,0,1.0,110.5,1,-13.422211,27.005854
1605,GreedyBestFirst,Maze4_hard.txt,2000,210,21,0,23.2285,309,0,1.0,95.24,0,-21.35799,70.58792
1606,GreedyBestFirst,Maze4_hard.txt,398,40,4,0,34.6055,34,0,1.0,99.5,1,-44.0278,-1.6906102
1607,GreedyBestFirst,Maze4_hard.txt,1459,150,15,0,20.9253,269,0,1.0,97.27,0,-19.685349,64.6243
1608,GreedyBestFirst,Maze4_hard.txt,1919,160,16,0,29.4857,266,0,1.0,119.94,0,-22.975061,58.274254
1609,GreedyBestFirst,Maze4_hard.txt,2000,170,17,0,28.015,309,0,1.0,117.65,0,-20.53715,68.67423
1610,GreedyBestFirst,Maze4_hard.txt,121,20,2,0,28.5702,19,0,1.0,60.5,1,-23.71234,-18.065216
1611,GreedyBestFirst,Maze4_hard.txt,553,100,10,0,21.3128,106,0,1.0,55.3,1,-11.512281,4.565889
1612,GreedyBestFirst,Maze4_hard.txt,232,20,2,0,26.4871,34,0,1.0,116.0,1,-36.29546,-17.183723
1613,GreedyBestFirst,Maze4_hard.txt,322,30,3,0,26.5435,33,0,1.0,107.33,1,-34.23462,-16.63831
1614,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1615,GreedyBestFirst,Maze4_hard.txt,479,40,4,0,23.0355,68,0,1.0,119.75,1,-19.925861,-4.3615136
1616,GreedyBestFirst,Maze4_hard.txt,371,20,2,0,24.1725,42,0,1.0,185.5,1,-68.59638,-10.95222
1617,GreedyBestFirst,Maze4_hard.txt,867,70,7,0,23.5571,149,0,1.0,123.86,1,-12.347882,25.002249
1618,GreedyBestFirst,Maze4_hard.txt,204,10,1,0,27.0784,17,0,1.0,204.0,1,-69.01755,-5.2197204
1619,GreedyBestFirst,Maze4_hard.txt,472,30,3,0,31.0445,52,0,1.0,157.33,1,-59.8854,-0.6256473
1620,GreedyBestFirst,Maze4_hard.txt,233,10,1,0,22.1416,18,0,1.0,233.0,1,-75.38027,-12.894629
1621,GreedyBestFirst,Maze4_hard.txt,1880,200,20,0,23.9383,276,0,1.0,94.0,0,-20.670242,65.12493
1622,GreedyBestFirst,Maze4_hard.txt,1184,80,8,0,27.4561,164,0,1.0,148.0,1,-20.828224,35.2202
1623,GreedyBestFirst,Maze4_hard.txt,1274,130,13,0,22.9804,201,0,1.0,98.0,1,-14.279321,34.87335
1624,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,24.908,327,0,1.0,100.0,0,-21.610228,70.43213
1625,GreedyBestFirst,Maze4_hard.txt,259,40,4,0,27.583,45,0,1.0,64.75,1,-25.404507,-13.698015
1626,GreedyBestFirst,Maze4_hard.txt,1000,80,8,0,28.636,134,0,1.0,125.0,1,-28.932175,17.818052
1627,GreedyBestFirst,Maze4_hard.txt,55,10,1,0,20.9091,9,0,1.0,55.0,1,-16.01551,-23.14939
1628,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1629,GreedyBestFirst,Maze4_hard.txt,323,30,3,0,24.356,52,0,1.0,107.67,1,-16.24665,-7.643364
1630,GreedyBestFirst,Maze4_hard.txt,200,20,2,0,22.325,34,0,1.0,100.0,1,-14.803225,-10.778404
1631,GreedyBestFirst,Maze4_hard.txt,1256,110,11,0,26.6019,174,0,1.0,114.18,1,-18.056684,35.00529
1632,GreedyBestFirst,Maze4_hard.txt,383,40,4,0,33.0496,61,0,1.0,95.75,1,-35.164135,1.40754
1633,GreedyBestFirst,Maze4_hard.txt,1485,90,9,0,28.5717,183,0,1.0,165.0,1,-21.983232,35.109783
1634,GreedyBestFirst,Maze4_hard.txt,2000,150,15,0,31.269,264,0,1.0,133.33,0,-23.690899,57.913246
1635,GreedyBestFirst,Maze4_hard.txt,452,50,5,0,25.542,78,0,1.0,90.4,1,-18.610495,-0.52829444
1636,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1637,GreedyBestFirst,Maze4_hard.txt,126,10,1,0,24.9286,28,0,1.0,126.0,1,-38.24277,-21.556118
1638,GreedyBestFirst,Maze4_hard.txt,1238,100,10,0,32.9443,175,0,1.0,123.8,1,-22.479172,37.977566
1639,GreedyBestFirst,Maze4_hard.txt,1876,200,20,0,25.2377,312,0,1.0,93.8,0,-21.58261,70.15028
1640,GreedyBestFirst,Maze4_hard.txt,139,10,1,0,36.2446,20,0,1.0,139.0,1,-51.48956,-2.0314302
1641,GreedyBestFirst,Maze4_hard.txt,291,20,2,0,26.0756,44,0,1.0,145.5,1,-41.871136,-18.011478
1642,GreedyBestFirst,Maze4_hard.txt,1043,100,10,0,26.2052,143,0,1.0,104.3,1,-14.20046,26.254791
1643,GreedyBestFirst,Maze4_hard.txt,108,30,3,0,25.6389,15,0,1.0,36.0,1,-19.50707,-20.52139
1644,GreedyBestFirst,Maze4_hard.txt,302,20,2,0,25.7285,30,0,1.0,151.0,1,-42.230686,-17.701141
1645,GreedyBestFirst,Maze4_hard.txt,400,30,3,0,29.8275,74,0,1.0,133.33,1,-30.96309,8.973539
1646,GreedyBestFirst,Maze4_hard.txt,250,20,2,0,27.296,37,0,1.0,125.0,1,-36.9853,-16.945257
1647,GreedyBestFirst,Maze4_hard.txt,668,80,8,0,26.5913,119,0,1.0,83.5,1,-17.038895,15.562933
1648,GreedyBestFirst,Maze4_hard.txt,866,110,11,0,23.2933,160,0,1.0,78.73,1,-12.985053,28.968878
1649,GreedyBestFirst,Maze4_hard.txt,1230,110,11,0,23.561,185,0,1.0,111.82,1,-14.8272,35.06032
1650,GreedyBestFirst,Maze4_hard.txt,1208,110,11,0,29.1258,132,0,1.0,109.82,1,-22.464817,26.26568
1651,GreedyBestFirst,Maze4_hard.txt,1628,190,19,0,26.2862,240,0,1.0,85.68,0,-20.35457,50.550472
1652,GreedyBestFirst,Maze4_hard.txt,1193,120,12,0,24.347,182,0,1.0,99.42,1,-15.082073,34.539165
1653,GreedyBestFirst,Maze4_hard.txt,1962,170,17,0,27.3017,237,0,1.0,115.41,0,-21.246572,54.734005
1654,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,25.9735,290,0,1.0,100.0,0,-21.839613,66.9527
1655,GreedyBestFirst,Maze4_hard.txt,610,60,6,0,34.6459,89,0,1.0,101.67,1,-37.739307,6.324058
1656,GreedyBestFirst,Maze4_hard.txt,428,30,3,0,24.7126,49,0,1.0,142.67,1,-41.00802,-18.488367
1657,GreedyBestFirst,Maze4_hard.txt,252,30,3,0,21.2103,45,0,1.0,84.0,1,-12.540447,-11.80679
1658,GreedyBestFirst,Maze4_hard.txt,1769,160,16,0,26.0204,301,0,1.0,110.56,0,-20.269249,67.52987
1659,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,26.241,287,0,1.0,100.0,0,-21.940008,66.78143
1660,GreedyBestFirst,Maze4_hard.txt,1327,100,10,0,29.6707,129,0,1.0,132.7,1,-23.567528,26.936665
1661,GreedyBestFirst,Maze4_hard.txt,554,90,9,0,21.2256,94,0,1.0,61.56,1,-11.562575,4.6019983
1662,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1663,GreedyBestFirst,Maze4_hard.txt,937,100,10,0,30.1505,137,0,1.0,93.7,1,-22.017883,22.281683
1664,GreedyBestFirst,Maze4_hard.txt,385,20,2,0,27.1506,45,0,1.0,192.5,1,-68.53535,-8.601707
1665,GreedyBestFirst,Maze4_hard.txt,319,40,4,0,21.8934,53,0,1.0,79.75,1,-11.740287,-11.669581
1666,GreedyBestFirst,Maze4_hard.txt,1175,120,12,0,25.6043,182,0,1.0,97.92,1,-15.675745,34.462963
1667,GreedyBestFirst,Maze4_hard.txt,317,50,5,0,19.1009,68,0,1.0,63.4,1,-8.9113,-12.219482
1668,GreedyBestFirst,Maze4_hard.txt,755,70,7,0,28.2159,122,0,1.0,107.86,1,-19.715448,16.843079
1669,GreedyBestFirst,Maze4_hard.txt,987,80,8,0,29.6261,122,0,1.0,123.38,1,-28.832077,17.883738
1670,GreedyBestFirst,Maze4_hard.txt,1776,200,20,0,23.9257,275,0,1.0,88.8,0,-20.529392,64.99428
1671,GreedyBestFirst,Maze4_hard.txt,2000,200,20,0,28.32,314,0,1.0,100.0,0,-22.548115,69.142746
1672,GreedyBestFirst,Maze4_hard.txt,2000,140,14,0,30.1695,236,0,1.0,142.86,0,-23.672907,56.227554
1673,GreedyBestFirst,Maze4_hard.txt,289,20,2,0,30.9031,40,0,1.0,144.5,1,-58.16719,-3.285232
1674,GreedyBestFirst,Maze4_hard.txt,1478,120,12,0,25.1461,178,0,1.0,123.17,1,-19.1704,34.77594
1675,GreedyBestFirst,Maze4_hard.txt,2000,180,18,0,26.5035,286,0,1.0,111.11,0,-21.363508,66.80816
1676,GreedyBestFirst,Maze4_hard.txt,972,70,7,0,35.7778,99,0,1.0,138.86,1,-37.56264,10.509512
1677,GreedyBestFirst,Maze4_hard.txt,583,40,4,0,33.446,67,0,1.0,145.75,1,-39.626205,9.061507
1678,GreedyBestFirst,Maze4_hard.txt,227,40,4,0,18.6432,40,0,1.0,56.75,1,-10.420962,-17.876793
1679,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1680,GreedyBestFirst,Maze4_hard.txt,1327,120,12,0,28.4898,187,0,1.0,110.58,1,-17.920826,36.451054
1681,GreedyBestFirst,Maze4_hard.txt,237,40,4,0,23.0,35,0,1.0,59.25,1,-15.759971,-15.197263
1682,GreedyBestFirst,Maze4_hard.txt,1741,150,15,0,28.0775,248,0,1.0,116.07,0,-20.086874,54.130077
1683,GreedyBestFirst,Maze4_hard.txt,64,10,1,0,32.5,9,0,1.0,64.0,1,-32.681644,-6.0235863
1684,GreedyBestFirst,Maze4_hard.txt,2000,180,18,0,30.9615,288,0,1.0,111.11,0,-23.501215,60.265728
1685,GreedyBestFirst,Maze4_hard.txt,1172,120,12,0,28.3541,138,0,1.0,97.67,1,-19.739565,27.051521
1686,GreedyBestFirst,Maze4_hard.txt,250,20,2,0,22.58,25,0,1.0,125.0,1,-39.19823,-23.355888
1687,GreedyBestFirst,Maze4_hard.txt,461,20,2,0,39.1388,46,0,1.0,230.5,1,-67.51538,9.236883
1688,GreedyBestFirst,Maze4_hard.txt,320,40,4,0,20.2344,50,0,1.0,80.0,1,-11.11239,-11.516185
1689,GreedyBestFirst,Maze4_hard.txt,167,30,3,0,18.5629,34,0,1.0,55.67,1,-10.605861,-18.453005
1690,GreedyBestFirst,Maze4_hard.txt,214,20,2,0,29.271,18,0,1.0,107.0,1,-36.47347,-12.12756
1691,GreedyBestFirst,Maze4_hard.txt,1222,100,10,0,28.8118,174,0,1.0,122.2,1,-18.866032,35.85463
1692,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1693,GreedyBestFirst,Maze4_hard.txt,878,80,8,0,25.6834,141,0,1.0,109.75,1,-13.295703,24.852472
1694,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1695,GreedyBestFirst,Maze4_hard.txt,1688,170,17,0,27.0658,236,0,1.0,99.29,0,-20.402866,51.139416
1696,GreedyBestFirst,Maze4_hard.txt,778,70,7,0,23.865,126,0,1.0,111.14,1,-12.625003,24.123766
1697,GreedyBestFirst,Maze4_hard.txt,291,30,3,0,21.7663,51,0,1.0,97.0,1,-14.63719,-9.058136
1698,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1699,GreedyBestFirst,Maze4_hard.txt,483,50,5,0,18.4493,91,0,1.0,96.6,1,-8.506374,-8.181294
1700,GreedyBestFirst,Maze4_hard.txt,749,70,7,0,28.1202,81,0,1.0,107.0,1,-27.582685,12.147219
1701,GreedyBestFirst,Maze4_hard.txt,463,50,5,0,30.1814,76,0,1.0,92.6,1,-31.586176,3.0924454
1702,GreedyBestFirst,Maze4_hard.txt,1711,140,14,0,27.7148,226,0,1.0,122.21,0,-20.064196,53.555824
1703,GreedyBestFirst,Maze4_hard.txt,1500,130,13,0,28.7833,200,0,1.0,115.38,1,-18.173128,37.91764
1704,GreedyBestFirst,Maze4_hard.txt,1780,140,14,0,25.4449,277,0,1.0,127.14,0,-19.660145,66.60222
1705,GreedyBestFirst,Maze4_hard.txt,62,10,1,0,25.1129,9,0,1.0,62.0,1,-20.88643,-21.210892
1706,GreedyBestFirst,Maze4_hard.txt,596,60,6,0,24.1611,84,0,1.0,99.33,1,-19.361313,-1.6691678
1707,GreedyBestFirst,Maze4_hard.txt,1287,150,15,0,24.4577,184,0,1.0,85.8,1,-14.612458,33.574554
1708,GreedyBestFirst,Maze4_hard.txt,695,80,8,0,26.5813,86,0,1.0,86.88,1,-16.901651,5.236598
1709,GreedyBestFirst,Maze4_hard.txt,1066,110,11,0,27.7683,119,0,1.0,96.91,1,-17.925648,20.940247
1710,GreedyBestFirst,Maze4_hard.txt,641,50,5,0,29.6271,82,0,1.0,128.2,1,-30.234667,10.96333
1711,GreedyBestFirst,Maze4_hard.txt,145,10,1,0,23.0,28,0,1.0,145.0,1,-41.881668,-22.873407
1712,GreedyBestFirst,Maze4_hard.txt,560,50,5,0,25.6482,88,0,1.0,112.0,1,-19.728098,-1.3377585
1713,GreedyBestFirst,Maze4_hard.txt,169,20,2,0,30.6923,30,0,1.0,84.5,1,-34.456257,-8.5348015
1714,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1715,GreedyBestFirst,Maze4_hard.txt,728,50,5,0,36.033,87,0,1.0,145.6,1,-38.147156,9.839271
1716,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1717,GreedyBestFirst,Maze4_hard.txt,2000,180,18,0,26.1075,255,0,1.0,111.11,0,-20.677065,55.99931
1718,GreedyBestFirst,Maze4_hard.txt,320,40,4,0,24.0406,58,0,1.0,80.0,1,-14.969149,-6.221797
1719,GreedyBestFirst,Maze4_hard.txt,1258,80,8,0,30.3196,165,0,1.0,157.25,1,-21.400034,35.31255
1720,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1721,GreedyBestFirst,Maze4_hard.txt,17,10,1,0,9.0,4,0,1.0,17.0,1,-53.676975,-33.734505
1722,GreedyBestFirst,Maze4_hard.txt,2000,140,14,0,29.7885,269,0,1.0,142.86,0,-23.072058,57.743034
1723,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1724,GreedyBestFirst,Maze4_hard.txt,262,30,3,0,23.6718,50,0,1.0,87.33,1,-14.998705,-7.0289955
1725,GreedyBestFirst,Maze4_hard.txt,1743,140,14,0,30.3626,181,0,1.0,124.5,1,-26.825844,46.01715
1726,GreedyBestFirst,Maze4_hard.txt,330,40,4,0,19.503,60,0,1.0,82.5,1,-10.150823,-11.4023905
1727,GreedyBestFirst,Maze4_hard.txt,301,20,2,0,22.495,20,0,1.0,150.5,1,-41.69456,-23.708393
1728,GreedyBestFirst,Maze4_hard.txt,2000,150,15,0,33.173,245,0,1.0,133.33,0,-25.063715,57.075993
1729,GreedyBestFirst,Maze4_hard.txt,910,80,8,0,28.6747,103,0,1.0,113.75,1,-28.065485,14.969031
1730,GreedyBestFirst,Maze4_hard.txt,45,10,1,0,11.3111,11,0,1.0,45.0,1,-51.140667,-32.827087
1731,GreedyBestFirst,Maze4_hard.txt,2000,150,15,0,27.7895,252,0,1.0,133.33,0,-22.16197,56.6322
1732,GreedyBestFirst,Maze4_hard.txt,2000,150,15,0,29.9735,238,0,1.0,133.33,0,-23.538263,56.129642
1733,GreedyBestFirst,Maze4_hard.txt,540,70,7,0,25.6944,97,0,1.0,77.14,1,-15.073898,5.2351956
1734,GreedyBestFirst,Maze4_hard.txt,579,90,9,0,26.5924,66,0,1.0,64.33,1,-16.078217,1.3856661
1735,GreedyBestFirst,Maze4_hard.txt,128,30,3,0,17.6484,26,0,1.0,42.67,1,-9.943419,-19.727808
1736,GreedyBestFirst,Maze4_hard.txt,159,20,2,0,19.7862,34,0,1.0,79.5,1,-12.184058,-14.621708
1737,GreedyBestFirst,Maze4_hard.txt,261,40,4,0,19.2337,60,0,1.0,65.25,1,-9.260081,-12.440769
1738,GreedyBestFirst,Maze4_hard.txt,527,70,7,0,19.0569,60,0,1.0,75.29,1,-9.101067,-11.102895
1739,GreedyBestFirst,Maze4_hard.txt,76,20,2,0,11.2632,13,0,1.0,38.0,1,-51.329433,-33.47066
1740,GreedyBestFirst,Maze4_hard.txt,1879,180,18,0,27.1884,227,0,1.0,104.39,0,-21.545427,53.47532
1741,GreedyBestFirst,Maze4_hard.txt,1439,110,11,0,28.7776,205,0,1.0,130.82,1,-18.21652,37.905087
1742,GreedyBestFirst,Maze4_hard.txt,1589,100,10,0,29.2146,173,0,1.0,158.9,1,-22.0626,35.092754
1743,GreedyBestFirst,Maze4_hard.txt,65,10,1,0,25.0,10,0,1.0,65.0,1,-21.124807,-21.274725
1744,GreedyBestFirst,Maze4_hard.txt,840,80,8,0,34.0095,110,0,1.0,105.0,1,-28.236086,21.68473
1745,GreedyBestFirst,Maze4_hard.txt,1199,160,16,0,25.5196,177,0,1.0,74.94,1,-14.584909,32.727432
1746,GreedyBestFirst,Maze4_hard.txt,472,50,5,0,20.7225,36,0,1.0,94.4,1,-13.041265,-10.30371
1747,GreedyBestFirst,Maze4_hard.txt,1511,170,17,0,27.2224,226,0,1.0,88.88,0,-20.345224,49.439724
1748,GreedyBestFirst,Maze4_hard.txt,668,50,5,0,28.5045,74,0,1.0,133.6,1,-30.490606,10.464339
1749,GreedyBestFirst,Maze4_hard.txt,1235,120,12,0,27.0834,204,0,1.0,102.92,1,-16.763393,36.460033
1750,GreedyBestFirst,Maze4_hard.txt,839,100,10,0,24.758,124,0,1.0,83.9,1,-15.738683,17.59388
1751,GreedyBestFirst,Maze4_hard.txt,123,20,2,0,16.9431,30,0,1.0,61.5,1,-10.710029,-19.620497
1752,GreedyBestFirst,Maze4_hard.txt,1025,80,8,0,27.4946,122,0,1.0,128.12,1,-29.369581,17.230627
1753,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1754,GreedyBestFirst,Maze4_hard.txt,0,0,0,0,0.0,0,0,0.0,0.0,2,-49.079903,-74.156715
1755,GreedyBestFirst,Maze4_hard.txt,1063,110,11,0,27.1402,159,0,1.0,96.64,1,-14.773077,27.436567
1756,GreedyBestFirst,Maze4_hard.txt,2000,250,25,0,26.8835,303,0,1.0,80.0,0,-24.884285,69.3706
